matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
rajat24,1948235,358172,358172,0,r,2.0,0,5.439384,1,105296,1636236,311999,83.986,1796450,151785,92.209,1513780,434455,77.7,1992.58252,1746.45752,1962.573975,1927.418335,2132.845947,2133.375488,2197.276855,1.140928,1.01529,1.033809,0.934236,0.934005,0.906842,0.0,5.51676e-08,1.35254e-11,2.06689e-11,2.16445e-09,2.16445e-09,2.16445e-09,1699.237427,1.172633,1.97838e-07
rajat30,6175377,643994,643994,0,r,2.0,0,9.589184,1,454746,6124534,50843,99.177,6162522,12855,99.792,6133286,42091,99.318,4159.287598,3993.786377,4085.915039,4116.880371,4625.697266,4073.058105,4581.321289,1.04144,1.017957,1.010301,0.89917,1.021171,0.907879,0.0,2.16146e-08,1.08388e-11,1.65005e-11,2.26972e-09,2.26972e-09,2.26972e-09,3845.076904,1.081718,4.17351e-08
cop20k_A,2624331,121192,121192,1,r,2.0,21349,21.654325,0,81,1469651,1154680,56.001,2071988,552343,78.95299999999999,903503,1720828,34.428,69.498497,62.229057,82.737885,75.568573,61.732609,62.231937,71.068832,1.116817,0.839984,0.919675,1.125799,1.116766,0.977904,0.0,4.52721e-08,1.59954e-09,3.85705e-09,2.3257e-09,2.3257e-09,2.3257e-09,58.149857,1.195162,7.78812e-08
ckt11752_tr_0,333029,49702,49702,0,r,2.0,0,6.700515,1,2921,107493,225536,32.277,146690,186339,44.047,66511,266518,19.972,32.995682,32.983807,34.431488,34.470463,33.093376,33.14323,33.57283,1.00036,0.9583,0.957216,0.997048,0.995548,0.982809,0.0,3.95249e-08,1.65502e-14,2.67179e-14,2.4019e-09,2.4019e-09,2.4019e-09,30.959648,1.065764,5.67847e-08
RM07R,37464962,381689,381689,0,r,2.0,0,98.155729,1,295,26657267,10807695,71.153,28469011,8995951,75.988,863492,36601470,2.305,561.824524,417.776398,522.220764,508.622803,559.197388,560.461792,579.664734,1.344797,1.075837,1.1046,1.004698,1.002431,0.969223,0.0,4.31325e-08,7.17806e-12,1.46761e-11,2.42665e-09,2.42665e-09,2.42665e-09,400.709686,1.402074,7.90115e-08
TSOPF_RS_b39_c30,1079986,60098,60098,0,r,2.0,0,17.970415,2,32,900082,179904,83.342,1019823,60163,94.429,960679,119307,88.953,33.709698,29.930496,36.526047,36.247871,31.167616,31.401152,31.852928,1.126266,0.922895,0.929977,1.081562,1.073518,1.058292,0.0,3.60139e-08,1.07376e-10,3.1403e-09,2.45746e-09,2.45746e-09,2.45746e-09,27.573568,1.222537,5.74053e-08
ckt11752_dc_1,333029,49702,49702,0,r,2.0,0,6.700515,1,2921,66379,266650,19.932,78052,254977,23.437,247,332782,0.074,33.041985,32.956512,34.812031,34.399136,33.153248,33.234913,33.620831,1.002593,0.949154,0.960547,0.996644,0.994195,0.982783,0.0,3.73034e-08,3.16922e-15,7.3537e-15,2.94569e-09,2.94569e-09,2.94569e-09,30.968639,1.06695,5.47851e-08
g7jac140,565956,41490,41490,0,r,2.0,0,13.640781,2,153,419402,146554,74.105,473482,92474,83.661,447111,118845,79.001,16.495457,10.554048,14.306848,12.28704,11.521856,12.499392,15.035488,1.562951,1.152976,1.342509,1.431667,1.319701,1.097102,0.0,4.29983e-08,4.62373e-15,6.19675e-15,3.90295e-09,3.90295e-09,3.90295e-09,9.725088,1.696176,5.96383e-08
c-64b,717841,51035,51035,1,r,2.0,0,14.065661,2,9474,525917,191924,73.264,672294,45547,93.655,521501,196340,72.649,98.516609,88.227997,107.237572,99.187584,118.566017,105.069023,157.548004,1.116614,0.918676,0.993235,0.830901,0.937637,0.625312,0.0,2.4389e-08,5.96542e-11,1.0545e-10,4.49009e-09,4.49009e-09,4.49009e-09,75.3256,1.307877,2.91508e-07
TSOPF_FS_b300_c3,13135930,84414,84414,1,r,2.0,0,155.613168,1,41542,11469723,1666207,87.316,11712016,1423914,89.16,7215208,5920722,54.92700000000001,350.362915,288.861359,296.906189,295.60611,319.131775,319.305817,317.41684,1.21291,1.180046,1.185236,1.097863,1.097264,1.103794,0.0,3.2156e-08,7.51014e-13,5.3395e-12,4.69092e-09,4.69092e-09,4.69092e-09,281.436218,1.244911,4.92258e-08
SiO2,11283503,155331,155331,1,r,2.0,0,72.641668,15,2749,9327290,1956213,82.663,9327290,1956213,82.663,5739227,5544276,50.864,189.652359,144.942719,163.821503,163.06134,164.219009,163.243195,164.91539,1.308464,1.157677,1.163074,1.154875,1.161778,1.149998,0.0,4.1176e-08,5.88315e-10,5.88315e-10,5.28423e-09,5.28423e-09,5.28423e-09,139.125595,1.363174,7.08557e-08
GaAsH6,3381809,61349,61349,1,r,2.0,0,55.12411,15,1646,2458668,923141,72.70299999999999,2875864,505945,85.039,835426,2546383,24.704,61.406048,48.705376,58.365986,57.654945,58.299904,58.353058,59.671009,1.260765,1.052086,1.065061,1.053279,1.052319,1.029077,0.0,4.38757e-08,1.13349e-09,3.53606e-09,5.71682e-09,5.71682e-09,5.71682e-09,46.458752,1.321733,7.52584e-08
fxm3_16,392252,41340,85575,0,r,2.0,0,9.488437,1,57,148226,244026,37.788,302776,89476,77.189,274326,117926,69.93599999999999,10.0688,9.777152,10.989184,10.535744,9.926912,9.980032,11.62224,1.02983,0.916246,0.95568,1.014293,1.008895,0.866339,0.0,4.45593e-08,2.376e-10,6.17266e-10,5.86546e-09,5.86546e-09,5.86546e-09,9.592704,1.049631,7.10003e-08
rajat21,1893370,411676,411676,0,r,2.0,0,4.599175,1,118689,1550464,342906,81.889,1732089,161281,91.482,1582213,311157,83.566,2345.410645,2130.919922,2388.352051,2321.733398,2392.644287,2467.337402,2257.822998,1.100656,0.98202,1.010198,0.980259,0.950584,1.038793,0.0,3.89393e-08,1.45072e-10,2.29614e-10,7.50263e-09,7.50263e-09,7.50263e-09,2060.955566,1.138021,2.05807e-07
mac_econ_fwd500,1273389,206500,206500,0,r,2.0,0,6.166533,1,44,794975,478414,62.43,1116537,156852,87.682,925773,347616,72.702,38.944897,32.698208,46.496929,42.376991,37.250336,37.045567,43.291168,1.191041,0.83758,0.91901,1.045491,1.05127,0.899604,0.0,4.53374e-08,1.9616e-12,3.83413e-12,8.99809e-09,8.99809e-09,8.99809e-09,31.118143,1.251517,6.47375e-08
rma10,2374001,46835,46835,0,r,2.0,0,50.688609,4,145,651117,1722884,27.427,775797,1598204,32.679,270,2373731,0.011000000000000001,45.072193,37.85936,48.809666,49.275105,45.513248,45.200001,46.173439,1.190517,0.923428,0.914705,0.990309,0.997172,0.97615,0.0,4.51223e-08,2.26633e-14,3.91209e-14,9.01311e-09,9.01311e-09,9.01311e-09,36.166592,1.246238,7.34772e-08
