matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
barrier2-12,3897557,115625,115625,0,r,10555551.788214,0,33.708601,8,8437,2953216,944341,75.771,3795948,101609,97.393,2965593,931964,76.089,206.276611,180.148224,223.843903,189.548965,192.254974,188.648453,190.599167,1.145038,0.92152,1.08825,1.072933,1.093444,1.082253,0.0,4.85968e-08,1.31264e-16,7.89026e-12,1.02415e-11,1.02415e-11,1.02415e-11,171.018234,1.206167,6.36437e-08
barrier2-2,3805068,113076,113076,0,r,10230406.908208,0,33.650536,10,7031,2875532,929536,75.571,3703403,101665,97.328,2874909,930159,75.555,191.823868,163.571716,200.737122,174.25824,175.618042,173.220871,176.946182,1.17272,0.955597,1.100802,1.092279,1.107395,1.08408,0.0,4.37085e-08,1.45065e-16,7.99169e-12,1.03474e-11,1.03474e-11,1.03474e-11,156.136444,1.228566,5.79127e-08
barrier2-4,3805068,113076,113076,0,r,10230392.203235,0,33.650536,10,7031,2857763,947305,75.104,3703401,101667,97.328,2874909,930159,75.555,191.890427,163.611649,200.963806,174.211105,175.927292,173.260803,176.970749,1.172841,0.954851,1.101482,1.090737,1.107524,1.084306,0.0,4.74917e-08,1.19786e-16,8.82543e-12,1.11168e-11,1.11168e-11,1.11168e-11,156.102661,1.229258,6.66997e-08
barrier2-3,3805068,113076,113076,0,r,10230406.584088,0,33.650536,10,7031,2874228,930840,75.53699999999999,3703403,101665,97.328,2874909,930159,75.555,197.776382,163.670013,201.518433,174.281189,175.835129,173.387772,177.163269,1.208385,0.981431,1.134812,1.124783,1.140659,1.116351,0.0,4.28471e-08,1.51151e-16,8.93361e-12,1.14172e-11,1.14172e-11,1.14172e-11,156.220413,1.266009,6.10873e-08
gsm_106857,21758924,589446,589446,1,r,0.00835,0,36.914194,12,106,21472864,286060,98.685,11206671,10552253,51.504000000000005,5505574,16253350,25.302999999999997,1031.591919,767.09375,825.489502,1120.944214,986.595337,983.877625,1034.63623,1.344806,1.249673,0.920288,1.045608,1.048496,0.997058,0.0,4.47405e-08,1.77354e-08,1.73571e-10,1.22379e-11,1.22379e-11,1.22379e-11,715.011047,1.442764,7.87626e-08
ship_003,8086034,121728,121728,1,r,10428519468615.148,0,66.427067,18,144,4461168,3624866,55.17100000000001,8009991,76043,99.06,6514443,1571591,80.56400000000001,269.181946,209.77562,270.398499,225.612473,225.240067,220.839935,231.16185,1.28319,0.995501,1.193116,1.195089,1.218901,1.164474,0.0,4.25239e-08,1.23041e-16,1.58212e-12,1.28148e-11,1.28148e-11,1.28148e-11,200.743942,1.340922,6.89068e-08
TSOPF_RS_b2383,16171169,38120,38120,0,r,0.089888,0,424.217445,2,983,16041721,129448,99.2,16039594,131575,99.18599999999999,16071723,99446,99.385,453.344269,311.365631,317.353119,317.587341,304.369659,303.296509,313.154572,1.455987,1.428517,1.427463,1.489453,1.494723,1.447669,0.0,4.05189e-08,3.84684e-12,1.27952e-13,1.33703e-11,1.33703e-11,1.33703e-11,306.795532,1.477676,5.89345e-08
TSOPF_RS_b2383_c1,16171169,38120,38120,0,r,0.089888,0,424.217445,2,983,16041721,129448,99.2,16039594,131575,99.18599999999999,16071723,99446,99.385,454.381561,311.749634,317.378754,317.71814,304.300018,303.321075,313.417725,1.457521,1.43167,1.43014,1.493203,1.498022,1.449763,0.0,4.3058e-08,3.59775e-12,1.15357e-13,1.40042e-11,1.40042e-11,1.40042e-11,306.881531,1.480642,6.2641e-08
s3dkq4m2,4820891,90449,90449,1,r,4.04423,0,53.29955,13,54,3916383,904508,81.238,3951251,869640,81.961,2405802,2415089,49.903999999999996,172.93721,145.848312,160.555481,161.502243,162.468857,161.985535,171.475967,1.185733,1.077118,1.070804,1.064433,1.067609,1.008522,0.0,5.11165e-08,2.34185e-11,6.07892e-11,1.5898e-11,1.5898e-11,1.5898e-11,139.999237,1.235273,7.7541e-08
shipsec1,7813404,140874,140874,1,r,313648221.692814,0,55.463776,24,102,4560318,3253086,58.365,7455576,357828,95.42,4608780,3204624,58.986000000000004,268.392456,223.03334,269.734558,258.730804,248.391678,249.164795,261.787659,1.203374,0.995024,1.037342,1.080521,1.077168,1.02523,0.0,4.47507e-08,1.49288e-16,1.8463e-11,1.87718e-11,1.87718e-11,1.87718e-11,213.508102,1.25706,7.04969e-08
rajat31,20316253,4690002,4690002,0,r,0.6154,0,4.331822,1,1252,10937500,9378753,53.836,10937500,9378753,53.836,4688751,15627502,23.079,1295.896606,1119.331299,1560.024292,1560.032959,1316.128784,1330.578491,1364.450317,1.157742,0.83069,0.830685,0.984628,0.973935,0.949757,0.0,4.12728e-08,7.22374e-12,7.22374e-12,2.14555e-11,2.14555e-11,2.14555e-11,1032.086548,1.255608,1.2085e-07
